D,p,dKthr,A
9.53865e-10,1.162282,7.096062,74.935074
3.4352945e-09,1.1635098,6.476987,69.62499
3.5555545e-09,1.1860081,6.547602,73.7773
2.4571722e-09,1.1572696,6.464372,75.79137
2.6447395e-09,1.1273654,7.9885774,73.79234
1.2838587e-09,1.1625935,6.340487,73.103455
1.8062977e-09,1.1688721,6.9806356,70.3561
1.4765021e-09,1.1793911,6.8417854,76.01001
1.4822528e-09,1.1708571,8.0284605,74.36176
3.076321e-09,1.1672215,6.888741,74.05669
1.7557188e-09,1.261869,6.36854,74.365585
2.7295868e-09,1.207449,6.889801,73.03148
2.7776668e-09,1.1264014,6.2327347,73.94526
1.7333877e-09,1.1239704,8.086913,73.57222
3.0565013e-09,1.1611378,6.965804,73.13095
1.5084484e-09,1.2886974,6.6479607,70.67865
1.029968e-09,1.2358427,7.5908203,77.21542
2.1407982e-09,1.2408293,7.2766833,75.398415
2.24365e-09,1.2013137,7.076084,73.23184
3.054417e-09,1.1907984,6.8991146,75.214035
1.7906915e-09,1.211647,7.214603,70.95138
1.8243675e-09,1.1031729,7.0441465,73.93993
1.2523649e-09,1.308294,7.4673214,74.84008
9.129593e-10,1.1479125,6.77354,76.71154
1.9712743e-09,1.1607314,7.3028216,74.795235
2.9319958e-09,1.2319696,7.4903307,73.08644
2.3544522e-09,1.2731941,8.125288,72.41564
2.025676e-09,1.2827488,8.5253725,76.719795
1.981221e-09,1.1895323,8.172373,76.0142
2.090083e-09,1.173115,6.471499,72.474106
2.454592e-09,1.2007945,7.114121,74.183876
4.8257123e-09,1.12942,7.8877134,72.238846
3.5325791e-09,1.3019149,7.3405356,72.79622
1.715699e-09,1.2381926,7.072339,74.80058
1.8621866e-09,1.2179409,8.3017235,72.181145
1.6644416e-09,1.207131,6.750943,76.159996
2.9733116e-09,1.1800928,7.2545185,74.796425
1.632834e-09,1.207548,7.330866,74.91007
1.4968103e-09,1.192182,7.1822963,69.613884
1.986233e-09,1.1346375,7.274851,72.98358
8.8232915e-10,1.2905881,6.435241,70.91787
1.8240892e-09,1.2675933,6.27447,75.121796
2.059827e-09,1.1249326,6.878244,71.402374
2.6754357e-09,1.2825481,7.5208507,73.95696
2.0103295e-09,1.1353474,8.158594,73.98625
2.1547686e-09,1.229518,7.464298,73.95897
1.9359885e-09,1.3403331,7.680165,72.961624
4.8540048e-09,1.2372468,7.927227,73.05922
1.1172826e-09,1.2197882,7.2334223,75.59257
2.055398e-09,1.2562821,8.067965,76.0252
1.5535793e-09,1.2377623,6.986043,77.93469
4.5939945e-09,1.2694906,8.085597,74.06485
1.5065303e-09,1.1133947,7.353666,71.69633
2.648357e-09,1.1812338,6.9870377,76.42393
3.440161e-09,1.221767,7.166355,74.819466
1.4094055e-09,1.1454453,7.0062675,75.40137
3.1900649e-09,1.1462046,7.2316008,76.51234
1.8975927e-09,1.1266254,7.2378397,75.85834
1.3346497e-09,1.1876501,6.142943,74.610794
2.4287845e-09,1.1180152,7.58804,77.466835
2.7710993e-09,1.1645329,7.33826,72.85958
1.7452368e-09,1.2017171,7.2393107,73.659424
3.6573828e-09,1.2248127,6.898754,75.115005
1.905403e-09,1.3129693,7.167062,73.77873
1.4342023e-09,1.2058374,6.8730297,73.562675
1.2977567e-09,1.2301224,8.037667,72.13116
7.444698e-10,1.2143027,7.475732,73.9558
2.3115074e-09,1.2119839,6.589174,72.50051
1.6985524e-09,1.253626,7.363197,75.739204
2.6796148e-09,1.1659527,6.8493795,76.212715
1.0496343e-09,1.1398194,6.9952326,74.7366
1.5811142e-09,1.2645898,7.550775,71.53866
1.031173e-09,1.1929923,7.4321837,73.6404
1.3785755e-09,1.1209214,7.768702,73.844215
1.9992656e-09,1.2388413,8.082207,74.59746
3.0540752e-09,1.0800211,7.2534223,73.84308
2.3026825e-09,1.1749924,7.3393254,72.901245
1.1796506e-09,1.2152467,7.3306036,74.91774
1.6635866e-09,1.1236466,7.006884,75.19398
1.5069422e-09,1.1904728,8.039294,74.37614
1.9841055e-09,1.2442163,6.571944,72.905846
1.3556896e-09,1.2327647,7.060301,70.924736
2.8154414e-09,1.2046151,7.1806226,76.16907
2.5629923e-09,1.1740544,7.1414733,73.186615
2.1710698e-09,1.1524591,7.8674636,74.333
1.6994591e-09,1.1837062,7.6309924,73.0301
2.9370872e-09,1.2076367,7.495402,72.114006
2.5123794e-09,1.1370586,6.972227,74.84228
2.4133788e-09,1.1788996,7.232154,76.979065
2.7586309e-09,1.2741888,7.330969,70.01066
1.0647758e-09,1.197661,6.994941,74.39336
2.0090294e-09,1.2063655,7.4628215,73.743095
9.497132e-10,1.1473304,7.4306173,72.550095
1.8984145e-09,1.1584444,7.204841,73.39754
1.8806727e-09,1.1931043,7.0852504,78.60014
1.681121e-09,1.2226136,7.265413,74.883125
2.3420825e-09,1.0666995,6.8189144,72.71173
1.4559717e-09,1.2361226,8.3215065,71.209015
1.3640821e-09,1.2099437,8.052452,73.72891
2.3046696e-09,1.2464584,7.4306774,70.92817
1.4304131e-09,1.1396374,7.1551037,73.55889
2.570208e-09,1.1452533,6.9544854,75.151276
1.3973783e-09,1.2243723,6.287559,73.05418
2.1659319e-09,1.1747236,6.619752,76.430145
2.490769e-09,1.1841847,7.004704,74.116974
4.4845914e-09,1.2651503,7.1215463,74.82699
1.2779777e-09,1.2116091,7.111796,72.48372
2.1532027e-09,1.210879,7.5283556,74.679794
2.0326205e-09,1.1793826,7.615519,73.864944
1.3585209e-09,1.1986657,7.550354,73.748314
2.6488984e-09,1.1685137,7.5250125,74.20385
1.6221146e-09,1.2251922,6.9872966,72.31909
6.271366e-10,1.2961348,6.596502,72.691605
1.797933e-09,1.2136286,7.2789874,68.706894
2.7463685e-09,1.210148,7.0674233,74.088135
2.5551226e-09,1.213716,6.6398444,69.65214
2.8407499e-09,1.2101824,6.912952,74.15375
1.6575318e-09,1.119976,6.9167585,74.54167
1.238642e-09,1.3082004,7.519124,76.605705
1.3908491e-09,1.1504409,7.971545,77.15975
1.0303508e-09,1.1295707,7.6451645,75.95544
4.2207993e-09,1.2354456,6.731099,69.328384
1.2362718e-09,1.2214227,7.2426357,71.69926
1.3022354e-09,1.2141138,7.8774447,74.072014
2.562078e-09,1.1943974,7.06216,75.301186
1.6261799e-09,1.2107971,6.9457593,74.6974
2.0745314e-09,1.2468706,7.1617603,74.6847
2.1181803e-09,1.1129708,7.5829077,73.723625
1.1127744e-09,1.1876414,7.00271,71.91744
1.4256697e-09,1.1196879,6.836725,75.124626
2.4172508e-09,1.2922772,7.3795424,75.47489
1.8038543e-09,1.1962746,7.8490047,73.6857
2.6748666e-09,1.1724004,7.3818965,76.51736
7.7068335e-10,1.1715106,6.807795,73.5537
1.3004725e-09,1.1940817,7.8742733,71.20514
1.9098734e-09,1.1666769,7.7310596,73.859116
2.236247e-09,1.2073112,7.26273,73.1682
1.7720517e-09,1.0979624,7.4925747,77.844345
1.5146094e-09,1.2516414,6.68412,70.569855
1.3783822e-09,1.2442931,7.0596857,74.08493
6.9086925e-10,1.268235,6.9300475,75.333374
1.3964198e-09,1.3350188,6.9499345,72.968895
1.7805721e-09,1.3450124,7.0813847,73.90683
1.3825473e-09,1.2235258,6.414311,72.31196
2.1903621e-09,1.2431355,6.6285586,75.00657
2.2420754e-09,1.2284445,7.121629,74.942635
1.7233934e-09,1.1466815,7.709755,73.71217
1.8648885e-09,1.1812266,6.984954,73.854065
3.870024e-09,1.2276704,7.3110685,75.245186
1.1125214e-09,1.1667141,7.2768874,72.60184
2.4113953e-09,1.1885991,7.5300007,72.83518
1.7301709e-09,1.198582,5.7740827,74.163925
1.1267881e-09,1.2460994,7.9733553,75.1391
1.8923634e-09,1.1624005,7.3491693,74.70017
2.9454483e-09,1.1674039,7.6995854,70.95627
1.6442666e-09,1.1786263,7.1455255,77.39662
2.4327929e-09,1.1347169,7.4914246,76.77884
2.6150273e-09,1.2104458,7.332807,76.84999
1.0645204e-09,1.2708426,8.272338,73.77986
1.5244844e-09,1.30563,7.765908,70.14468
3.0922727e-09,1.154591,6.752697,73.64747
2.3735227e-09,1.2750134,7.2722015,76.16589
2.6107303e-09,1.2172561,7.159572,77.21444
2.0249804e-09,1.1369616,7.920904,75.31521
1.3330904e-09,1.1551851,7.7358885,75.843216
2.0644964e-09,1.176103,8.173641,76.5047
1.6200138e-09,1.1523862,7.5889254,77.842705
2.6807332e-09,1.1890959,7.2263207,75.41425
2.0208986e-09,1.2440494,7.430045,74.03446
1.7568735e-09,1.2359316,6.360183,78.32421
2.0595456e-09,1.1942524,7.306301,74.975784
2.3142144e-09,1.237907,6.802505,75.23079
1.6136988e-09,1.1443523,6.8346376,76.74781
2.0888529e-09,1.21773,7.1859503,77.208466
1.6902865e-09,1.2151542,7.2254086,70.14023
2.032889e-09,1.229451,7.93466,71.746925
1.961784e-09,1.167298,7.2868743,79.02207
2.3259745e-09,1.2585741,7.2305555,75.6794
1.085019e-09,1.3153998,6.986808,74.03761
2.6013152e-09,1.1861352,7.2957983,73.3539
2.364418e-09,1.2001013,6.6952605,74.27705
1.4330256e-09,1.1774248,6.8752365,72.03504
1.48169e-09,1.2388208,7.2298007,74.13284
2.674655e-09,1.1424952,6.8483005,73.73958
3.247773e-09,1.2366897,6.788116,76.47612
1.5607123e-09,1.2145561,7.7091813,70.82725
9.32423e-10,1.1583467,6.7362847,74.569466
2.4126299e-09,1.2317052,7.2773232,71.65733
1.7969357e-09,1.1142169,6.9894776,73.67481
1.6794981e-09,1.192872,6.960276,73.08038
1.6961745e-09,1.1846274,7.3550158,74.39931
1.4018291e-09,1.1863518,7.5713406,74.19465
2.1418256e-09,1.1957564,7.54557,74.96205
2.1991815e-09,1.216485,7.460668,74.725914
2.039413e-09,1.1736268,7.002313,77.04364
1.408769e-09,1.209681,7.633343,71.953125
1.5744227e-09,1.3184623,6.882039,72.81676
1.5017669e-09,1.1993442,7.1045723,74.44729
8.231414e-10,1.1839151,7.3031607,74.51353
1.0412129e-09,1.2918947,6.798148,74.203636
1.0513179e-09,1.2952089,6.5883126,71.80388
1.940724e-09,1.1895361,6.7839584,73.10959
1.8627146e-09,1.1638467,7.650214,76.22077
3.283e-09,1.1510355,8.220784,76.1678
1.1469392e-09,1.2167468,7.864695,72.90705
3.1190666e-09,1.2450683,6.0955,70.81888
2.1331406e-09,1.1771646,7.78929,72.184265
2.2542246e-09,1.1810741,8.538113,73.32964
2.3666085e-09,1.2594497,7.2301593,75.61911
2.9957103e-09,1.1688454,7.0478277,74.939674
1.823687e-09,1.1726457,7.0145903,76.52703
2.2890043e-09,1.1548954,6.7746186,73.24531
4.3831894e-09,1.3647585,6.9903755,74.24941
2.3038964e-09,1.2188315,7.038512,72.08641
1.2949619e-09,1.131193,7.5883055,72.99409
1.58561e-09,1.1735654,7.337361,75.394936
1.3152289e-09,1.1601827,8.325051,75.10534
1.402856e-09,1.2416248,7.3149195,74.81268
1.3495965e-09,1.2713059,7.620583,71.470764
2.9468679e-09,1.1909081,7.1491466,73.08125
3.6230339e-09,1.2553233,7.073607,76.29727
1.5511767e-09,1.2876052,7.025541,75.483475
3.1022365e-09,1.145858,6.715308,75.318344
1.6429295e-09,1.1515806,7.999379,75.64971
9.786429e-10,1.149355,7.6320558,73.70321
3.8473855e-09,1.1687945,7.432809,75.335335
2.6288252e-09,1.1945318,6.973844,71.317635
1.8233501e-09,1.2251444,7.2644224,73.413666
3.5821732e-09,1.1417453,7.250443,74.00376
2.669203e-09,1.2312264,7.328552,77.59278
2.5426403e-09,1.18595,7.138128,74.754776
2.9526541e-09,1.1871015,6.905941,72.57554
1.414257e-09,1.2816994,7.2532825,72.76809
2.7977098e-09,1.2781905,6.9725175,71.36593
2.397217e-09,1.1905372,6.871142,76.24339
9.398936e-10,1.2209084,7.235898,74.757545
2.3868898e-09,1.3018484,6.606217,74.85105
2.3242732e-09,1.1640887,6.724676,72.71932
1.7023962e-09,1.2258118,8.024275,75.41922
3.0275313e-09,1.127862,7.700033,75.562515
2.09426e-09,1.1619262,6.476422,76.63734
3.559865e-09,1.2291417,6.76097,74.993904
1.6916314e-09,1.1947995,7.570329,75.53286
1.9823427e-09,1.2347493,6.3912544,75.81327
1.216072e-09,1.2098438,8.071735,74.19091
5.843557e-10,1.2152258,7.4989963,75.94721
1.91779e-09,1.1940619,6.9459257,75.66453
1.9346418e-09,1.213852,6.4973764,73.355804
1.3674614e-09,1.1754602,7.1698003,74.03897
2.4880646e-09,1.1977857,6.5791187,73.874504
1.5667302e-09,1.195091,7.3410654,77.79067
3.1797613e-09,1.2600186,6.606724,73.29494
3.768184e-09,1.1870416,7.0702257,74.877785
2.0806143e-09,1.1224482,7.339122,76.580246
7.4046574e-10,1.1336987,7.590915,71.167694
3.1017289e-09,1.2847184,6.9699054,74.59184
5.31015e-09,1.1959739,7.0192814,73.32471
2.4556466e-09,1.2323426,6.729556,73.1156
1.453051e-09,1.1773008,7.1486826,73.825195
1.7608638e-09,1.1350971,7.5959644,76.73583
1.2022999e-09,1.2603977,8.223712,76.35618
1.672151e-09,1.2827053,6.8043547,75.68867
3.38911e-09,1.2385542,6.1304755,76.56813
1.7224779e-09,1.1389407,7.708977,74.891495
1.153213e-09,1.1961192,6.9860215,70.7179
1.2050094e-09,1.230437,7.8107853,75.094986
2.7270561e-09,1.2274814,7.390978,74.244545
3.601464e-09,1.2231942,7.116296,77.921524
1.0690406e-09,1.1646175,7.9984894,72.1951
1.5682253e-09,1.1653979,6.544372,74.12648
1.909709e-09,1.126187,6.489411,73.09088
1.5646477e-09,1.2211151,6.1832256,74.52295
1.6905254e-09,1.1494551,7.060224,74.62807
2.4355657e-09,1.1748164,7.2669983,75.515305
2.2111486e-09,1.1871579,7.7031937,72.93688
3.587558e-09,1.2488497,6.963976,70.289696
1.8293301e-09,1.1780586,6.97497,76.92339
3.4040777e-09,1.2266313,6.9965515,73.13376
2.3622764e-09,1.1779562,6.795846,77.775154
2.157717e-09,1.1827008,7.1558447,72.9576
2.1866202e-09,1.2308048,6.9399433,73.15583
1.2218775e-09,1.166228,8.173328,72.67151
2.8497271e-09,1.2069354,7.6121454,74.32074
1.087191e-09,1.2411655,7.3978043,73.584724
3.3801106e-09,1.1967663,7.5805316,71.587074
3.049981e-09,1.2247547,6.9082046,75.93791
1.0899113e-09,1.1978781,7.0242095,74.60248
7.902522e-10,1.128276,6.615023,75.00987
2.3085758e-09,1.2213155,6.5197315,76.368965
2.1011572e-09,1.2292773,7.6460485,74.837296
2.182143e-09,1.1944557,6.918422,70.152275
1.9365034e-09,1.1584182,6.411161,75.85255
3.243713e-09,1.2706739,7.141943,73.39255
1.7003365e-09,1.1691661,7.2551646,73.373436
1.930845e-09,1.2595989,6.6018414,75.78287
3.959795e-09,1.2380245,6.2440076,73.88265
1.0683687e-09,1.2942334,6.759983,74.0791
2.243922e-09,1.211721,7.5226407,75.97148
1.5564847e-09,1.1393898,6.853079,77.60667
1.7404173e-09,1.2096072,6.818383,72.33882
1.0808022e-09,1.2031798,6.3530283,72.68229
1.1224696e-09,1.2499787,7.4281216,76.636246
2.1130866e-09,1.1997302,7.9103117,72.64272
2.302332e-09,1.2031994,6.4631643,74.44122
1.8756832e-09,1.2341076,7.859691,76.72991
2.6931406e-09,1.2040266,6.7120633,70.0255
1.4429788e-09,1.171891,7.3277802,72.1336
1.5278886e-09,1.2109469,7.162335,72.72584
1.3266157e-09,1.1985201,8.020442,78.80818
1.5616253e-09,1.176054,7.7890954,72.21695
1.1434189e-09,1.1972929,7.248426,72.68497
2.1685753e-09,1.2754959,7.115442,74.37778
2.450686e-09,1.230975,7.261069,76.41414
1.2709267e-09,1.2082484,7.661016,72.99444
1.8477392e-09,1.31632,8.385201,72.22847
2.1752031e-09,1.193651,7.2700176,76.418945
2.0413475e-09,1.1636441,7.759084,72.67195
2.9173644e-09,1.1084197,7.1335416,73.73094
1.9420887e-09,1.2560264,6.7823405,69.13956
5.4024385e-09,1.2587239,6.6623173,76.05843
2.38472e-09,1.1596113,7.8306,77.34724
1.3871099e-09,1.3256394,6.0128465,74.349045
1.192613e-09,1.1984133,7.0212083,74.159515
1.2388772e-09,1.1581095,7.6233945,70.20901
3.2351608e-09,1.1778506,7.3405757,72.1918
1.7893445e-09,1.0966284,6.960358,75.9393
1.4000624e-09,1.1753196,6.8532777,71.94966
1.5711643e-09,1.12674,7.05751,74.08161
1.0907303e-09,1.1818007,7.6621566,71.393456
3.4122862e-09,1.2129833,6.4591613,74.44771
2.1042188e-09,1.2052677,7.562963,76.75565
3.3084109e-09,1.2245712,7.971837,73.56733
2.382035e-09,1.223385,8.312102,73.58962
3.1574512e-09,1.1322266,7.1900663,74.33163
2.433053e-09,1.2548354,6.9269705,75.17284
1.9949997e-09,1.163451,7.5865498,73.66712
2.1660296e-09,1.2273235,7.235303,73.65808
1.2785725e-09,1.19796,7.1197567,70.42533
2.137803e-09,1.1788188,7.154572,76.176765
1.7852865e-09,1.2259578,7.079666,72.72221
2.235594e-09,1.2969692,7.322077,72.14156
1.8251982e-09,1.1522448,7.5744705,75.18209
2.0796729e-09,1.1470578,6.5606894,76.20685
3.1559517e-09,1.2282491,7.919287,73.856895
1.4829221e-09,1.2041185,7.3457327,76.89512
4.680989e-09,1.2148387,7.6978493,71.77834
1.5314573e-09,1.1300887,7.5573206,72.83564
1.1506321e-09,1.1601775,7.1802945,72.05405
1.4964007e-09,1.2604581,6.40662,77.15281
1.9939248e-09,1.1883725,7.2000737,71.881645
2.4999973e-09,1.1512681,7.1185684,76.026306
1.9703013e-09,1.2617563,8.127298,72.486465
1.1273843e-09,1.2170869,7.4729877,73.601585
1.3857482e-09,1.1995438,7.2731395,77.06388
1.8556515e-09,1.1897054,6.747184,73.34039
4.8729554e-09,1.2091156,7.0347514,74.5539
3.1804592e-09,1.1733199,7.124757,74.73012
1.7988517e-09,1.1759446,7.7170525,73.125854
1.7348644e-09,1.1087896,6.8574085,72.47826
1.1609099e-09,1.1650361,6.7417717,73.359245
1.804585e-09,1.1754656,6.7059536,74.51529
2.3327924e-09,1.2053177,7.4067335,75.22412
2.936778e-09,1.1863383,6.966568,74.290535
3.4963854e-09,1.1056265,7.8565187,75.99358
3.453773e-09,1.1204739,7.0174813,70.54323
2.4636115e-09,1.2043165,7.9544964,74.297264
1.1934921e-09,1.1712818,6.647319,75.7721
2.3301663e-09,1.2695315,6.087171,73.96564
2.3786018e-09,1.1922319,7.2791386,74.26074
2.8801501e-09,1.2080557,5.9647765,73.94817
3.1252865e-09,1.1221657,7.407531,73.60843
3.2684433e-09,1.1850457,7.929143,74.34853
2.5675615e-09,1.195355,7.189703,72.72771
4.4342823e-09,1.2696683,7.218041,75.088135
2.1697557e-09,1.138049,6.852357,73.41609
2.1703555e-09,1.105554,7.496731,72.25578
1.7967179e-09,1.1863921,7.0052457,77.19857
2.3612479e-09,1.2062604,6.984829,72.491035
2.5300373e-09,1.1448909,6.315909,72.975136
2.0839699e-09,1.1879702,7.4547853,69.20364
3.295705e-09,1.1816607,7.201159,73.30277
2.1037527e-09,1.2034061,7.311945,71.74907
2.9081777e-09,1.2345414,6.902037,74.101166
2.7075755e-09,1.2453977,7.0523033,74.89184
1.0228697e-09,1.2480105,7.0080814,71.53422
1.8529005e-09,1.289756,6.389373,75.92073
2.8216853e-09,1.2890295,7.464247,74.24618
1.3035333e-09,1.2620815,6.9177365,71.33758
2.2769195e-09,1.1559436,7.5238175,75.53983
3.341658e-09,1.1071472,6.809395,73.61256
1.6423585e-09,1.2524742,7.0965676,75.4392
1.2651772e-09,1.214606,7.850604,72.814255
2.5558027e-09,1.2507374,7.4116235,73.56171
1.5331982e-09,1.2186416,7.0635166,77.71063
1.8863537e-09,1.1886597,8.104851,74.23324
1.3167296e-09,1.191276,7.1225944,71.93311
1.7231988e-09,1.1748298,6.562863,73.06621
3.35785e-09,1.2616218,7.263667,70.40651
1.4384626e-09,1.1997551,6.8272266,69.959885
1.5988592e-09,1.1692989,7.173357,74.270966
1.8947992e-09,1.2245854,7.3050065,75.430016
2.5970683e-09,1.2497008,8.903819,73.516655
1.2468775e-09,1.2124679,7.946965,73.312805
1.6952884e-09,1.1816711,6.9068446,77.50822
1.2771454e-09,1.2251209,7.0314136,71.720406
2.11921e-09,1.2652311,8.192322,72.42364
1.4136987e-09,1.2172884,7.916766,75.42389
1.5581619e-09,1.2882942,7.2237287,72.94812
3.7101067e-09,1.2378249,7.226017,76.20956
2.2084554e-09,1.1567824,7.3584666,76.76481
2.0183515e-09,1.2280025,6.9732704,73.87711
1.5150377e-09,1.1291777,7.0025625,73.09757
3.1179421e-09,1.2435877,8.369771,75.9847
1.5003936e-09,1.2046798,6.3286386,75.13682
1.4351202e-09,1.2408874,7.745856,75.17345
2.2346467e-09,1.0989604,6.900006,73.84772
2.3716684e-09,1.1565531,6.6043477,71.923645
4.3983666e-09,1.1878687,7.842006,74.14116
1.6074293e-09,1.1385828,5.517177,73.97583
2.08124e-09,1.2605295,7.1116214,75.725426
1.780383e-09,1.1244607,8.116857,77.03522
2.5531428e-09,1.1610805,7.0439386,79.33148
3.7168677e-09,1.174852,7.190138,75.775375
1.3234449e-09,1.2169691,8.242558,71.960464
1.7460798e-09,1.191739,7.5018544,76.29031
1.2994111e-09,1.2037929,7.2303343,70.81129
2.694806e-09,1.1649988,7.056186,73.727615
2.6208329e-09,1.20034,7.9616294,73.98118
4.242313e-09,1.1808892,6.3954573,76.4744
1.8025035e-09,1.1759845,7.039017,71.88507
2.5487015e-09,1.1786144,6.9719725,78.08223
1.4358211e-09,1.2325984,7.2862945,74.03224
1.1742196e-09,1.2240379,7.7433543,70.488846
1.1165086e-09,1.1532608,7.5967965,75.60145
1.142637e-09,1.1730669,7.3166833,72.17412
1.8511498e-09,1.1954803,6.9974804,73.862854
2.8432536e-09,1.1754254,6.6095815,75.63729
3.5101422e-09,1.234011,7.439967,74.94537
2.0704265e-09,1.1533732,6.5872345,76.2284
9.3073693e-10,1.1034113,6.5617504,76.25102
1.0281892e-09,1.1880529,7.4496636,72.765175
2.8937002e-09,1.1939465,7.374302,75.610405
1.6242894e-09,1.27329,7.277125,72.83367
3.0433502e-09,1.2676572,6.970881,72.54226
2.4083142e-09,1.2380544,7.0900707,73.46583
4.120601e-09,1.1961898,7.315526,72.610985
2.9151819e-09,1.2280515,6.914679,77.23167
1.5702112e-09,1.1859809,7.343332,70.14876
1.2282615e-09,1.1926332,7.503616,76.43135
1.2889965e-09,1.1841989,6.942167,71.43937
1.3862039e-09,1.186296,7.281172,71.33464
2.023119e-09,1.1453307,7.301305,76.330215
2.8615836e-09,1.3110653,7.828729,72.68354
3.6982337e-09,1.2322865,6.940436,73.5328
1.5649605e-09,1.1857126,6.702835,74.871414
1.3304492e-09,1.2139388,6.79254,73.06877
1.3462722e-09,1.1742917,7.4469023,73.77233
2.1851974e-09,1.2185018,6.7449226,76.646515
1.4502561e-09,1.3017366,7.7282815,76.53593
2.4733664e-09,1.1754469,7.4160137,75.47566
2.039116e-09,1.1827999,7.775645,77.96696
2.7830835e-09,1.2351364,7.439143,75.07532
1.7770916e-09,1.1728752,7.2156887,75.13035
2.0286421e-09,1.2855943,6.887649,73.517044
6.8910873e-09,1.1826826,7.060684,72.43356
2.0576165e-09,1.2512609,7.0829425,74.11288
1.7416243e-09,1.1522691,7.1471944,77.47382
1.6231818e-09,1.2041651,8.071422,71.7113
3.3405234e-09,1.1922151,7.6135178,71.86191
2.4784275e-09,1.1773849,6.923444,74.67834
1.2855723e-09,1.2099736,7.816434,75.97418
2.1552293e-09,1.1960282,6.88703,74.00984
2.2965647e-09,1.183602,7.140508,73.21497
8.615778e-10,1.182924,7.7225256,76.20053
1.2542433e-09,1.147187,7.6929874,76.363846
1.6691178e-09,1.2249154,6.5119224,75.400826
1.2033097e-09,1.2162839,6.625032,75.02109
1.0616378e-09,1.1406343,5.9884014,74.123085
1.7393353e-09,1.1595042,7.38131,72.33174
2.0053472e-09,1.1626256,7.422126,76.36839
2.0608746e-09,1.2139897,6.787647,76.840355
2.8028886e-09,1.1986395,6.750093,76.13271
1.2858843e-09,1.175416,7.726807,73.898926
1.5363938e-09,1.1474729,7.0527267,71.88204
1.4007183e-09,1.2022423,7.4799595,72.97138
2.6480171e-09,1.2002438,7.928033,72.818665
1.6388144e-09,1.261836,6.95559,74.70964
4.066935e-09,1.1310098,7.8622503,74.42099
2.7081954e-09,1.251491,6.7932734,75.221504
3.3755665e-09,1.2119817,6.8561215,73.18051
1.6632461e-09,1.2473183,7.420008,76.189575
2.6224434e-09,1.262213,7.07836,72.79015
2.423461e-09,1.2393463,7.5150757,73.36521
2.6115257e-09,1.26582,6.650765,74.1871
1.933842e-09,1.1487198,7.0716968,70.822815
2.774911e-09,1.1614114,8.789413,72.95672
3.8939736e-09,1.2105223,7.203376,73.05249
1.6254176e-09,1.1375018,7.409804,74.34427
6.5256106e-10,1.1082656,7.8868318,74.61985
7.7195156e-10,1.2717528,6.9697733,72.5819
2.88759e-09,1.2751017,7.8343263,74.808334
1.9240884e-09,1.2722741,6.744639,71.78037
1.7548164e-09,1.1970686,6.6156616,74.23171
8.767955e-10,1.1961421,6.9382844,72.07281
1.1566061e-09,1.1570603,7.103995,76.42426
1.711274e-09,1.1742599,7.738374,74.04926
1.508618e-09,1.1513575,7.190259,72.64885
1.8203538e-09,1.1484327,7.437827,76.79056
2.7619995e-09,1.2054086,6.6169415,78.02338
2.654251e-09,1.2879547,7.4595327,71.4244
